AssetID,DownloadAttribute,Filetype,Size,PrettyDownloadLink,RawDownloadLink
Bricks030,4K-PNG,zip,272447174,https://cc0textures.com/get?file=Bricks030_4K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Bricks030_1dun4lif/Bricks030_4K-PNG.zip
Bricks030,8K-JPG,zip,294706119,https://cc0textures.com/get?file=Bricks030_8K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Bricks030_1dun4lif/Bricks030_8K-JPG.zip
Bricks030,8K-PNG,zip,1045952356,https://cc0textures.com/get?file=Bricks030_8K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Bricks030_1dun4lif/Bricks030_8K-PNG.zip
ScatteredLeaves007,2K-JPG,zip,14921140,https://cc0textures.com/get?file=ScatteredLeaves007_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves007_mfa731bh/ScatteredLeaves007_2K-JPG.zip
ScatteredLeaves007,2K-PNG,zip,46291043,https://cc0textures.com/get?file=ScatteredLeaves007_2K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves007_mfa731bh/ScatteredLeaves007_2K-PNG.zip
ScatteredLeaves007,4K-JPG,zip,52138283,https://cc0textures.com/get?file=ScatteredLeaves007_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves007_mfa731bh/ScatteredLeaves007_4K-JPG.zip
ScatteredLeaves007,4K-PNG,zip,172700565,https://cc0textures.com/get?file=ScatteredLeaves007_4K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves007_mfa731bh/ScatteredLeaves007_4K-PNG.zip
ScatteredLeaves007,8K-JPG,zip,201818570,https://cc0textures.com/get?file=ScatteredLeaves007_8K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves007_mfa731bh/ScatteredLeaves007_8K-JPG.zip
ScatteredLeaves007,8K-PNG,zip,639881953,https://cc0textures.com/get?file=ScatteredLeaves007_8K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves007_mfa731bh/ScatteredLeaves007_8K-PNG.zip
ScatteredLeaves006,2K-JPG,zip,8423471,https://cc0textures.com/get?file=ScatteredLeaves006_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves006_y7shf5cz/ScatteredLeaves006_2K-JPG.zip
ScatteredLeaves006,2K-PNG,zip,22069291,https://cc0textures.com/get?file=ScatteredLeaves006_2K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves006_y7shf5cz/ScatteredLeaves006_2K-PNG.zip
ScatteredLeaves006,4K-JPG,zip,25251867,https://cc0textures.com/get?file=ScatteredLeaves006_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves006_y7shf5cz/ScatteredLeaves006_4K-JPG.zip
ScatteredLeaves006,4K-PNG,zip,75091600,https://cc0textures.com/get?file=ScatteredLeaves006_4K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves006_y7shf5cz/ScatteredLeaves006_4K-PNG.zip
ScatteredLeaves006,8K-JPG,zip,87484979,https://cc0textures.com/get?file=ScatteredLeaves006_8K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves006_y7shf5cz/ScatteredLeaves006_8K-JPG.zip
ScatteredLeaves006,8K-PNG,zip,249457285,https://cc0textures.com/get?file=ScatteredLeaves006_8K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves006_y7shf5cz/ScatteredLeaves006_8K-PNG.zip
ScatteredLeaves005,2K-JPG,zip,16377293,https://cc0textures.com/get?file=ScatteredLeaves005_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves005_wf1dbz0n/ScatteredLeaves005_2K-JPG.zip
ScatteredLeaves005,2K-PNG,zip,39469253,https://cc0textures.com/get?file=ScatteredLeaves005_2K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves005_wf1dbz0n/ScatteredLeaves005_2K-PNG.zip
ScatteredLeaves005,4K-JPG,zip,51560036,https://cc0textures.com/get?file=ScatteredLeaves005_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves005_wf1dbz0n/ScatteredLeaves005_4K-JPG.zip
ScatteredLeaves005,4K-PNG,zip,133198956,https://cc0textures.com/get?file=ScatteredLeaves005_4K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves005_wf1dbz0n/ScatteredLeaves005_4K-PNG.zip
ScatteredLeaves005,8K-JPG,zip,170074581,https://cc0textures.com/get?file=ScatteredLeaves005_8K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves005_wf1dbz0n/ScatteredLeaves005_8K-JPG.zip
ScatteredLeaves005,8K-PNG,zip,427245597,https://cc0textures.com/get?file=ScatteredLeaves005_8K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves005_wf1dbz0n/ScatteredLeaves005_8K-PNG.zip
ScatteredLeaves004,2K-JPG,zip,7655467,https://cc0textures.com/get?file=ScatteredLeaves004_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves004_ypugevt1/ScatteredLeaves004_2K-JPG.zip
ScatteredLeaves004,2K-PNG,zip,18363012,https://cc0textures.com/get?file=ScatteredLeaves004_2K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves004_ypugevt1/ScatteredLeaves004_2K-PNG.zip
ScatteredLeaves004,4K-JPG,zip,23391357,https://cc0textures.com/get?file=ScatteredLeaves004_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves004_ypugevt1/ScatteredLeaves004_4K-JPG.zip
ScatteredLeaves004,4K-PNG,zip,61012538,https://cc0textures.com/get?file=ScatteredLeaves004_4K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves004_ypugevt1/ScatteredLeaves004_4K-PNG.zip
ScatteredLeaves004,8K-JPG,zip,75827831,https://cc0textures.com/get?file=ScatteredLeaves004_8K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves004_ypugevt1/ScatteredLeaves004_8K-JPG.zip
ScatteredLeaves004,8K-PNG,zip,194898115,https://cc0textures.com/get?file=ScatteredLeaves004_8K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves004_ypugevt1/ScatteredLeaves004_8K-PNG.zip
ScatteredLeaves003,2K-JPG,zip,6247141,https://cc0textures.com/get?file=ScatteredLeaves003_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves003_ial3pvw6/ScatteredLeaves003_2K-JPG.zip
ScatteredLeaves003,2K-PNG,zip,15374623,https://cc0textures.com/get?file=ScatteredLeaves003_2K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves003_ial3pvw6/ScatteredLeaves003_2K-PNG.zip
ScatteredLeaves003,4K-JPG,zip,20058724,https://cc0textures.com/get?file=ScatteredLeaves003_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves003_ial3pvw6/ScatteredLeaves003_4K-JPG.zip
ScatteredLeaves003,4K-PNG,zip,52470523,https://cc0textures.com/get?file=ScatteredLeaves003_4K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves003_ial3pvw6/ScatteredLeaves003_4K-PNG.zip
ScatteredLeaves003,8K-JPG,zip,67391188,https://cc0textures.com/get?file=ScatteredLeaves003_8K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves003_ial3pvw6/ScatteredLeaves003_8K-JPG.zip
ScatteredLeaves003,8K-PNG,zip,170619111,https://cc0textures.com/get?file=ScatteredLeaves003_8K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves003_ial3pvw6/ScatteredLeaves003_8K-PNG.zip
ScatteredLeaves002,2K-JPG,zip,28905500,https://cc0textures.com/get?file=ScatteredLeaves002_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves002_eapoqh4d/ScatteredLeaves002_2K-JPG.zip
ScatteredLeaves002,2K-PNG,zip,75387016,https://cc0textures.com/get?file=ScatteredLeaves002_2K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves002_eapoqh4d/ScatteredLeaves002_2K-PNG.zip
ScatteredLeaves002,4K-JPG,zip,107738193,https://cc0textures.com/get?file=ScatteredLeaves002_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves002_eapoqh4d/ScatteredLeaves002_4K-JPG.zip
ScatteredLeaves002,4K-PNG,zip,267434884,https://cc0textures.com/get?file=ScatteredLeaves002_4K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves002_eapoqh4d/ScatteredLeaves002_4K-PNG.zip
ScatteredLeaves002,8K-PNG,zip,839718827,https://cc0textures.com/get?file=ScatteredLeaves002_8K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves002_eapoqh4d/ScatteredLeaves002_8K-PNG.zip
ScatteredLeavesSubstance001,,sbsar,28138621,https://cc0textures.com/get?file=ScatteredLeavesSubstance001.sbsar,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeavesSubstance001_v9qtgp8z/ScatteredLeavesSubstance001.sbsar
ScatteredLeaves001,2K-JPG,zip,21468349,https://cc0textures.com/get?file=ScatteredLeaves001_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves001_g0vqdk2t/ScatteredLeaves001_2K-JPG.zip
ScatteredLeaves001,2K-PNG,zip,58785122,https://cc0textures.com/get?file=ScatteredLeaves001_2K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves001_g0vqdk2t/ScatteredLeaves001_2K-PNG.zip
ScatteredLeaves001,4K-JPG,zip,71906103,https://cc0textures.com/get?file=ScatteredLeaves001_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves001_g0vqdk2t/ScatteredLeaves001_4K-JPG.zip
ScatteredLeaves001,4K-PNG,zip,212742167,https://cc0textures.com/get?file=ScatteredLeaves001_4K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves001_g0vqdk2t/ScatteredLeaves001_4K-PNG.zip
ScatteredLeaves001,8K-JPG,zip,270154513,https://cc0textures.com/get?file=ScatteredLeaves001_8K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves001_g0vqdk2t/ScatteredLeaves001_8K-JPG.zip
ScatteredLeaves001,8K-PNG,zip,459422185,https://cc0textures.com/get?file=ScatteredLeaves001_8K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/ScatteredLeaves001_g0vqdk2t/ScatteredLeaves001_8K-PNG.zip
Rock026,2K-JPG,zip,14042218,https://cc0textures.com/get?file=Rock026_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rock026_yjb2pi7w/Rock026_2K-JPG.zip
Rock026,4K-JPG,zip,54299740,https://cc0textures.com/get?file=Rock026_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rock026_yjb2pi7w/Rock026_4K-JPG.zip
Rock026,8K-JPG,zip,220445418,https://cc0textures.com/get?file=Rock026_8K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rock026_yjb2pi7w/Rock026_8K-JPG.zip
Rock026,12K-JPG,zip,515414306,https://cc0textures.com/get?file=Rock026_12K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rock026_yjb2pi7w/Rock026_12K-JPG.zip
LeafSet011,2K-JPG,zip,8848790,https://cc0textures.com/get?file=LeafSet011_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/LeafSet011_27csxaf9/LeafSet011_2K-JPG.zip
LeafSet011,2K-PNG,zip,38696343,https://cc0textures.com/get?file=LeafSet011_2K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/LeafSet011_27csxaf9/LeafSet011_2K-PNG.zip
LeafSet011,4K-JPG,zip,31253720,https://cc0textures.com/get?file=LeafSet011_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/LeafSet011_27csxaf9/LeafSet011_4K-JPG.zip
LeafSet011,4K-PNG,zip,153928409,https://cc0textures.com/get?file=LeafSet011_4K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/LeafSet011_27csxaf9/LeafSet011_4K-PNG.zip
LeafSet011,6K-JPG,zip,88014420,https://cc0textures.com/get?file=LeafSet011_6K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/LeafSet011_27csxaf9/LeafSet011_6K-JPG.zip
LeafSet011,6K-PNG,zip,330278945,https://cc0textures.com/get?file=LeafSet011_6K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/LeafSet011_27csxaf9/LeafSet011_6K-PNG.zip
Rocks021,2K-JPG,zip,19932441,https://cc0textures.com/get?file=Rocks021_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks021_jl1k7cb0/Rocks021_2K-JPG.zip
Rocks021,2K-PNG,zip,70511210,https://cc0textures.com/get?file=Rocks021_2K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks021_jl1k7cb0/Rocks021_2K-PNG.zip
Rocks021,4K-JPG,zip,68306404,https://cc0textures.com/get?file=Rocks021_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks021_jl1k7cb0/Rocks021_4K-JPG.zip
Rocks021,4K-PNG,zip,270850001,https://cc0textures.com/get?file=Rocks021_4K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks021_jl1k7cb0/Rocks021_4K-PNG.zip
Rocks021,8K-JPG,zip,241112113,https://cc0textures.com/get?file=Rocks021_8K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks021_jl1k7cb0/Rocks021_8K-JPG.zip
Rocks021,8K-PNG,zip,903659419,https://cc0textures.com/get?file=Rocks021_8K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks021_jl1k7cb0/Rocks021_8K-PNG.zip
Rocks020,2K-JPG,zip,19089885,https://cc0textures.com/get?file=Rocks020_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks020_rdznqlix/Rocks020_2K-JPG.zip
Rocks020,2K-PNG,zip,69623537,https://cc0textures.com/get?file=Rocks020_2K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks020_rdznqlix/Rocks020_2K-PNG.zip
Rocks020,4K-JPG,zip,66185372,https://cc0textures.com/get?file=Rocks020_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks020_rdznqlix/Rocks020_4K-JPG.zip
Rocks020,4K-PNG,zip,269214953,https://cc0textures.com/get?file=Rocks020_4K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks020_rdznqlix/Rocks020_4K-PNG.zip
Rocks020,8K-JPG,zip,241514607,https://cc0textures.com/get?file=Rocks020_8K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks020_rdznqlix/Rocks020_8K-JPG.zip
Rocks020,8K-PNG,zip,978086246,https://cc0textures.com/get?file=Rocks020_8K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks020_rdznqlix/Rocks020_8K-PNG.zip
Rocks019,2K-JPG,zip,18555938,https://cc0textures.com/get?file=Rocks019_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks019_hfjtn4s5/Rocks019_2K-JPG.zip
Rocks019,2K-PNG,zip,69241861,https://cc0textures.com/get?file=Rocks019_2K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks019_hfjtn4s5/Rocks019_2K-PNG.zip
Rocks019,4K-JPG,zip,63865886,https://cc0textures.com/get?file=Rocks019_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks019_hfjtn4s5/Rocks019_4K-JPG.zip
Rocks019,4K-PNG,zip,266397482,https://cc0textures.com/get?file=Rocks019_4K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks019_hfjtn4s5/Rocks019_4K-PNG.zip
Rocks019,8K-JPG,zip,229854557,https://cc0textures.com/get?file=Rocks019_8K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks019_hfjtn4s5/Rocks019_8K-JPG.zip
Rocks019,8K-PNG,zip,940987523,https://cc0textures.com/get?file=Rocks019_8K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks019_hfjtn4s5/Rocks019_8K-PNG.zip
Rocks018,2K-JPG,zip,17165553,https://cc0textures.com/get?file=Rocks018_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks018_v9wn3jdl/Rocks018_2K-JPG.zip
Rocks018,2K-PNG,zip,67587391,https://cc0textures.com/get?file=Rocks018_2K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks018_v9wn3jdl/Rocks018_2K-PNG.zip
Rocks018,4K-JPG,zip,59739858,https://cc0textures.com/get?file=Rocks018_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks018_v9wn3jdl/Rocks018_4K-JPG.zip
Rocks018,4K-PNG,zip,261562040,https://cc0textures.com/get?file=Rocks018_4K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks018_v9wn3jdl/Rocks018_4K-PNG.zip
Rocks018,8K-JPG,zip,224257040,https://cc0textures.com/get?file=Rocks018_8K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks018_v9wn3jdl/Rocks018_8K-JPG.zip
Rocks018,8K-PNG,zip,1019202692,https://cc0textures.com/get?file=Rocks018_8K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rocks018_v9wn3jdl/Rocks018_8K-PNG.zip
Carpet014,2K-JPG,zip,17422773,https://cc0textures.com/get?file=Carpet014_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Carpet014_c0p3o5nv/Carpet014_2K-JPG.zip
Carpet014,2K-PNG,zip,64765698,https://cc0textures.com/get?file=Carpet014_2K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Carpet014_c0p3o5nv/Carpet014_2K-PNG.zip
Carpet014,4K-JPG,zip,64620778,https://cc0textures.com/get?file=Carpet014_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Carpet014_c0p3o5nv/Carpet014_4K-JPG.zip
Carpet014,4K-PNG,zip,253197268,https://cc0textures.com/get?file=Carpet014_4K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Carpet014_c0p3o5nv/Carpet014_4K-PNG.zip
Carpet014,8K-JPG,zip,268811742,https://cc0textures.com/get?file=Carpet014_8K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Carpet014_c0p3o5nv/Carpet014_8K-JPG.zip
Carpet014,8K-PNG,zip,982119795,https://cc0textures.com/get?file=Carpet014_8K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Carpet014_c0p3o5nv/Carpet014_8K-PNG.zip
WrinklesBrush004,2K-JPG,zip,1969300,https://cc0textures.com/get?file=WrinklesBrush004_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/WrinklesBrush004_zq8sbugx/WrinklesBrush004_2K-JPG.zip
WrinklesBrush004,4K-JPG,zip,8630490,https://cc0textures.com/get?file=WrinklesBrush004_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/WrinklesBrush004_zq8sbugx/WrinklesBrush004_4K-JPG.zip
Ground032,2K-JPG,zip,13111719,https://cc0textures.com/get?file=Ground032_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Ground032_b0o2i6ju/Ground032_2K-JPG.zip
Ground032,2K-PNG,zip,36629454,https://cc0textures.com/get?file=Ground032_2K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Ground032_b0o2i6ju/Ground032_2K-PNG.zip
Ground032,4K-JPG,zip,47251787,https://cc0textures.com/get?file=Ground032_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Ground032_b0o2i6ju/Ground032_4K-JPG.zip
Ground032,4K-PNG,zip,141743342,https://cc0textures.com/get?file=Ground032_4K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Ground032_b0o2i6ju/Ground032_4K-PNG.zip
Ground032,8K-JPG,zip,155379449,https://cc0textures.com/get?file=Ground032_8K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Ground032_b0o2i6ju/Ground032_8K-JPG.zip
Ground032,8K-PNG,zip,537734699,https://cc0textures.com/get?file=Ground032_8K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Ground032_b0o2i6ju/Ground032_8K-PNG.zip
Rock025,2K-JPG,zip,14032689,https://cc0textures.com/get?file=Rock025_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rock025_uq3f9i06/Rock025_2K-JPG.zip
Rock025,2K-PNG,zip,65169893,https://cc0textures.com/get?file=Rock025_2K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rock025_uq3f9i06/Rock025_2K-PNG.zip
Rock025,4K-JPG,zip,52480557,https://cc0textures.com/get?file=Rock025_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rock025_uq3f9i06/Rock025_4K-JPG.zip
Rock025,4K-PNG,zip,252727019,https://cc0textures.com/get?file=Rock025_4K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rock025_uq3f9i06/Rock025_4K-PNG.zip
Rock025,8K-JPG,zip,232845858,https://cc0textures.com/get?file=Rock025_8K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rock025_uq3f9i06/Rock025_8K-JPG.zip
Rock025,8K-PNG,zip,980872558,https://cc0textures.com/get?file=Rock025_8K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rock025_uq3f9i06/Rock025_8K-PNG.zip
Wood033,2K-JPG,zip,14347288,https://cc0textures.com/get?file=Wood033_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Wood033_egk235wv/Wood033_2K-JPG.zip
Wood033,2K-PNG,zip,65324316,https://cc0textures.com/get?file=Wood033_2K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Wood033_egk235wv/Wood033_2K-PNG.zip
Wood033,4K-JPG,zip,56175642,https://cc0textures.com/get?file=Wood033_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Wood033_egk235wv/Wood033_4K-JPG.zip
Wood033,4K-PNG,zip,257153293,https://cc0textures.com/get?file=Wood033_4K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Wood033_egk235wv/Wood033_4K-PNG.zip
Wood033,8K-JPG,zip,255360273,https://cc0textures.com/get?file=Wood033_8K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Wood033_egk235wv/Wood033_8K-JPG.zip
Wood033,8K-PNG,zip,1000123555,https://cc0textures.com/get?file=Wood033_8K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Wood033_egk235wv/Wood033_8K-PNG.zip
Rock024,2K-JPG,zip,16847271,https://cc0textures.com/get?file=Rock024_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rock024_mui079kz/Rock024_2K-JPG.zip
Rock024,2K-PNG,zip,67649698,https://cc0textures.com/get?file=Rock024_2K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rock024_mui079kz/Rock024_2K-PNG.zip
Rock024,4K-JPG,zip,61388393,https://cc0textures.com/get?file=Rock024_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rock024_mui079kz/Rock024_4K-JPG.zip
Rock024,4K-PNG,zip,261678746,https://cc0textures.com/get?file=Rock024_4K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rock024_mui079kz/Rock024_4K-PNG.zip
Rock024,8K-JPG,zip,244807462,https://cc0textures.com/get?file=Rock024_8K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rock024_mui079kz/Rock024_8K-JPG.zip
Rock024,8K-PNG,zip,993934164,https://cc0textures.com/get?file=Rock024_8K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/Rock024_mui079kz/Rock024_8K-PNG.zip
MetalWalkway013,2K-JPG,zip,11477334,https://cc0textures.com/get?file=MetalWalkway013_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/MetalWalkway013_caukle1i/MetalWalkway013_2K-JPG.zip
MetalWalkway013,2K-PNG,zip,49791361,https://cc0textures.com/get?file=MetalWalkway013_2K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/MetalWalkway013_caukle1i/MetalWalkway013_2K-PNG.zip
MetalWalkway013,4K-JPG,zip,44227570,https://cc0textures.com/get?file=MetalWalkway013_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/MetalWalkway013_caukle1i/MetalWalkway013_4K-JPG.zip
MetalWalkway013,4K-PNG,zip,186590441,https://cc0textures.com/get?file=MetalWalkway013_4K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/MetalWalkway013_caukle1i/MetalWalkway013_4K-PNG.zip
MetalWalkway013,8K-JPG,zip,164996244,https://cc0textures.com/get?file=MetalWalkway013_8K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/MetalWalkway013_caukle1i/MetalWalkway013_8K-JPG.zip
MetalWalkway013,8K-PNG,zip,578306352,https://cc0textures.com/get?file=MetalWalkway013_8K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/MetalWalkway013_caukle1i/MetalWalkway013_8K-PNG.zip
MetalWalkway012,2K-JPG,zip,11806843,https://cc0textures.com/get?file=MetalWalkway012_2K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/MetalWalkway012_26kqxdfh/MetalWalkway012_2K-JPG.zip
MetalWalkway012,2K-PNG,zip,49600891,https://cc0textures.com/get?file=MetalWalkway012_2K-PNG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/MetalWalkway012_26kqxdfh/MetalWalkway012_2K-PNG.zip
MetalWalkway012,4K-JPG,zip,43495100,https://cc0textures.com/get?file=MetalWalkway012_4K-JPG.zip,https://cdn3.struffelproductions.com/file/CC0-Textures/download/MetalWalkway012_26kqxdfh/MetalWalkway012_4K-JPG.zip
